"2016/10/06 12:52:44","0","0","1","1","0","0","1","1"
"2016/10/06 12:52:44","0","0","1","1","0","0","1","1"
"2016/10/06 12:52:45","0","0","1","1","0","0","1","1"
"2016/10/06 12:52:45","0","0","1","1","0","0","1","1"
"2016/10/06 12:52:45","0","0","1","1","0","0","1","1"
"2016/10/06 12:52:46","0","0","1","1","0","0","1","1"
"2016/10/06 12:52:46","0","0","1","1","0","0","1","1"
"2016/10/06 12:52:46","0","0","1","1","0","0","1","1"
"2016/10/06 12:52:47","0","0","1","1","0","0","1","1"
"2016/10/06 12:52:47","0","0","1","1","0","0","1","1"
"2016/10/06 12:52:47","0","0","1","1","0","0","1","1"
"2016/10/06 12:52:48","0","0","1","1","0","0","1","1"
"2016/10/06 12:52:48","0","0","1","1","0","0","1","1"
"2016/10/06 12:52:48","0","0","1","1","0","0","1","1"
"2016/10/06 12:52:49","0","0","1","1","0","0","1","1"
"2016/10/06 12:52:49","0","0","1","1","0","0","1","1"
"2016/10/06 12:52:49","0","0","1","1","0","0","1","1"
"2016/10/06 12:52:50","0","0","1","1","0","0","1","1"
"2016/10/06 12:52:50","0","0","1","1","0","0","1","1"
"2016/10/06 12:52:51","0","0","1","1","0","0","1","1"
"2016/10/06 12:52:51","0","0","1","1","0","0","1","1"
"2016/10/06 12:52:51","0","0","1","1","0","0","1","1"
"2016/10/06 12:52:52","0","0","1","1","0","0","1","1"
"2016/10/06 12:52:52","0","0","1","1","0","0","1","1"
"2016/10/06 12:52:52","0","0","1","1","0","0","1","1"
"2016/10/06 12:52:53","0","0","1","1","0","0","1","1"
"2016/10/06 12:52:53","0","0","1","1","0","0","1","1"
"2016/10/06 12:52:53","0","0","1","1","0","0","1","1"
"2016/10/06 12:52:54","0","0","1","1","0","0","1","1"
"2016/10/06 12:52:54","0","0","1","1","0","0","1","1"
"2016/10/06 12:52:54","0","0","1","1","0","0","1","1"
"2016/10/06 12:52:55","0","0","1","1","0","0","1","1"
"2016/10/06 12:52:55","0","0","1","1","0","0","1","1"
"2016/10/06 12:52:55","0","0","1","1","0","0","1","1"
"2016/10/06 12:52:56","0","0","1","1","0","0","1","1"
"2016/10/06 12:52:56","0","0","1","1","0","0","1","1"
"2016/10/06 12:52:56","0","0","1","1","0","0","1","1"
"2016/10/06 12:52:57","0","0","1","1","0","0","1","1"
"2016/10/06 12:52:57","0","0","1","1","0","0","1","1"
"2016/10/06 12:52:57","0","0","1","1","0","1","1","1"
"2016/10/06 12:52:58","0","0","1","1","0","0","1","1"
"2016/10/06 12:52:58","0","0","1","1","0","1","1","1"
"2016/10/06 12:52:58","0","0","1","1","0","0","1","1"
"2016/10/06 12:52:59","0","0","1","1","0","1","1","1"
"2016/10/06 12:52:59","0","0","1","1","0","0","1","1"
"2016/10/06 12:52:59","0","0","1","1","0","1","1","1"
"2016/10/06 12:53:00","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:00","0","0","1","1","0","1","1","1"
"2016/10/06 12:53:00","0","0","1","1","0","1","0","1"
"2016/10/06 12:53:01","0","0","1","1","0","1","0","1"
"2016/10/06 12:53:01","0","0","1","1","0","1","0","1"
"2016/10/06 12:53:02","0","0","1","1","0","1","0","1"
"2016/10/06 12:53:02","0","0","1","1","0","1","0","1"
"2016/10/06 12:53:02","0","0","1","1","0","1","0","1"
"2016/10/06 12:53:03","0","0","1","1","0","1","0","1"
"2016/10/06 12:53:03","0","0","1","1","0","1","0","1"
"2016/10/06 12:53:03","0","0","1","1","0","1","0","1"
"2016/10/06 12:53:04","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:04","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:04","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:05","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:05","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:05","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:06","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:06","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:06","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:07","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:07","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:07","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:08","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:08","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:08","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:09","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:09","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:09","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:10","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:10","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:10","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:11","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:11","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:12","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:12","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:12","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:13","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:13","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:13","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:14","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:14","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:14","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:15","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:15","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:15","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:16","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:16","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:16","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:17","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:17","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:17","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:18","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:18","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:18","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:19","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:19","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:19","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:20","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:20","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:20","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:21","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:21","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:21","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:22","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:22","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:23","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:23","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:23","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:24","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:24","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:24","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:25","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:25","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:25","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:26","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:26","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:26","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:27","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:27","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:27","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:28","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:28","0","0","1","1","1","1","1","0"
"2016/10/06 12:53:28","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:29","0","0","1","1","1","1","1","0"
"2016/10/06 12:53:29","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:29","0","0","1","1","1","1","1","0"
"2016/10/06 12:53:30","0","0","0","1","1","1","1","0"
"2016/10/06 12:53:30","0","0","1","1","1","1","1","0"
"2016/10/06 12:53:30","0","0","1","0","1","1","1","0"
"2016/10/06 12:53:31","0","0","1","0","1","1","1","0"
"2016/10/06 12:53:31","0","0","1","0","1","1","1","0"
"2016/10/06 12:53:31","0","0","1","0","1","1","1","0"
"2016/10/06 12:53:32","0","0","1","0","1","1","1","0"
"2016/10/06 12:53:32","0","0","1","0","1","1","1","0"
"2016/10/06 12:53:32","0","0","1","0","1","1","1","0"
"2016/10/06 12:53:33","0","0","1","0","1","1","1","0"
"2016/10/06 12:53:33","0","0","1","0","1","1","1","0"
"2016/10/06 12:53:34","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:34","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:34","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:35","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:35","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:35","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:36","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:36","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:36","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:37","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:37","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:37","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:38","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:38","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:38","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:39","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:39","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:39","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:40","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:40","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:40","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:41","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:41","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:41","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:42","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:42","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:42","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:43","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:43","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:43","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:44","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:44","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:45","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:45","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:45","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:46","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:46","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:46","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:47","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:47","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:47","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:48","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:48","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:48","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:49","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:49","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:49","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:50","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:50","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:50","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:51","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:51","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:51","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:52","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:52","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:52","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:53","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:53","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:53","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:54","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:54","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:55","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:55","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:55","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:56","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:56","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:56","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:57","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:57","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:57","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:58","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:58","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:58","0","0","1","1","0","1","1","1"
"2016/10/06 12:53:59","0","0","1","1","0","0","1","1"
"2016/10/06 12:53:59","0","0","1","1","0","1","1","1"
"2016/10/06 12:53:59","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:00","0","0","1","1","0","1","1","1"
"2016/10/06 12:54:00","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:00","0","0","1","1","0","1","1","1"
"2016/10/06 12:54:01","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:01","0","0","1","1","0","1","1","1"
"2016/10/06 12:54:01","0","0","1","1","0","1","0","1"
"2016/10/06 12:54:02","0","0","1","1","0","1","0","1"
"2016/10/06 12:54:02","0","0","1","1","0","1","0","1"
"2016/10/06 12:54:02","0","0","1","1","0","1","0","1"
"2016/10/06 12:54:03","0","0","1","1","0","1","0","1"
"2016/10/06 12:54:03","0","0","1","1","0","1","0","1"
"2016/10/06 12:54:03","0","0","1","1","0","1","0","1"
"2016/10/06 12:54:04","0","0","1","1","0","1","0","1"
"2016/10/06 12:54:04","0","0","1","1","0","1","0","1"
"2016/10/06 12:54:04","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:05","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:05","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:06","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:06","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:06","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:07","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:07","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:07","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:08","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:08","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:08","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:09","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:09","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:09","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:10","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:10","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:10","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:11","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:11","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:11","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:12","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:12","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:12","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:13","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:13","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:13","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:14","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:14","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:14","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:15","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:15","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:15","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:16","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:16","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:17","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:17","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:17","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:18","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:18","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:18","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:19","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:19","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:19","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:20","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:20","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:20","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:21","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:21","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:21","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:22","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:22","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:22","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:23","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:23","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:23","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:24","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:24","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:24","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:25","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:25","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:25","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:26","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:26","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:27","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:27","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:27","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:28","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:28","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:28","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:29","0","0","1","1","1","1","1","0"
"2016/10/06 12:54:29","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:29","0","0","1","1","1","1","1","0"
"2016/10/06 12:54:30","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:30","0","0","1","1","1","1","1","0"
"2016/10/06 12:54:30","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:31","0","0","1","1","1","1","1","0"
"2016/10/06 12:54:31","0","0","0","1","1","1","1","0"
"2016/10/06 12:54:31","0","0","1","1","1","1","1","0"
"2016/10/06 12:54:32","0","0","1","0","1","1","1","0"
"2016/10/06 12:54:32","0","0","1","0","1","1","1","0"
"2016/10/06 12:54:32","0","0","1","0","1","1","1","0"
"2016/10/06 12:54:33","0","0","1","0","1","1","1","0"
"2016/10/06 12:54:33","0","0","1","0","1","1","1","0"
"2016/10/06 12:54:33","0","0","1","0","1","1","1","0"
"2016/10/06 12:54:34","0","0","1","0","1","1","1","0"
"2016/10/06 12:54:34","0","0","1","0","1","1","1","0"
"2016/10/06 12:54:34","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:35","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:35","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:35","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:36","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:36","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:36","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:37","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:37","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:38","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:38","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:38","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:39","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:39","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:39","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:40","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:40","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:40","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:41","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:41","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:41","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:42","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:42","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:42","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:43","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:43","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:43","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:44","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:44","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:44","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:45","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:45","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:45","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:46","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:46","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:46","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:47","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:47","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:47","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:48","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:48","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:49","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:49","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:49","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:50","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:50","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:50","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:51","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:51","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:51","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:52","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:52","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:52","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:53","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:53","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:53","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:54","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:54","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:54","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:55","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:55","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:55","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:56","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:56","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:56","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:57","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:57","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:57","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:58","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:58","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:59","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:59","0","0","1","1","0","0","1","1"
"2016/10/06 12:54:59","0","0","1","1","0","0","1","1"
"2016/10/06 12:55:00","0","0","1","1","0","1","1","1"
"2016/10/06 12:55:00","0","0","1","1","0","0","1","1"
"2016/10/06 12:55:00","0","0","1","1","0","1","1","1"
"2016/10/06 12:55:01","0","0","1","1","0","0","1","1"
"2016/10/06 12:55:01","0","0","1","1","0","1","1","1"
"2016/10/06 12:55:01","0","0","1","1","0","0","1","1"
"2016/10/06 12:55:02","0","0","1","1","0","1","1","1"
"2016/10/06 12:55:02","0","0","1","1","0","0","1","1"
"2016/10/06 12:55:02","0","0","1","1","0","1","1","1"
"2016/10/06 12:55:03","0","0","1","1","0","1","0","1"
"2016/10/06 12:55:03","0","0","1","1","0","1","0","1"
"2016/10/06 12:55:03","0","0","1","1","0","1","0","1"
"2016/10/06 12:55:04","0","0","1","1","0","1","0","1"
"2016/10/06 12:55:04","0","0","1","1","0","1","0","1"
"2016/10/06 12:55:04","0","0","1","1","0","1","0","1"
"2016/10/06 12:55:05","0","0","1","1","0","1","0","1"
"2016/10/06 12:55:05","0","0","1","1","0","1","0","1"
"2016/10/06 12:55:05","0","0","0","1","1","1","1","0"
"2016/10/06 12:55:06","0","0","0","1","1","1","1","0"
"2016/10/06 12:55:06","0","0","0","1","1","1","1","0"
"2016/10/06 12:55:06","0","0","0","1","1","1","1","0"
"2016/10/06 12:55:07","0","0","0","1","1","1","1","0"
"2016/10/06 12:55:07","0","0","0","1","1","1","1","0"
"2016/10/06 12:55:07","0","0","0","1","1","1","1","0"
"2016/10/06 12:55:08","0","0","0","1","1","1","1","0"
"2016/10/06 12:55:08","0","0","0","1","1","1","1","0"
"2016/10/06 12:55:08","0","0","0","1","1","1","1","0"
"2016/10/06 12:55:09","0","0","0","1","1","1","1","0"
"2016/10/06 12:55:09","0","0","0","1","1","1","1","0"
"2016/10/06 12:55:10","0","0","0","1","1","1","1","0"
"2016/10/06 12:55:10","0","0","0","1","1","1","1","0"
"2016/10/06 12:55:10","0","0","0","1","1","1","1","0"
"2016/10/06 12:55:11","0","0","0","1","1","1","1","0"
"2016/10/06 12:55:11","0","0","0","1","1","1","1","0"
"2016/10/06 12:55:11","0","0","0","1","1","1","1","0"
"2016/10/06 12:55:12","0","0","0","1","1","1","1","0"
"2016/10/06 12:55:12","0","0","0","1","1","1","1","0"
"2016/10/06 12:55:12","0","0","0","1","1","1","1","0"
"2016/10/06 12:55:13","0","0","0","1","1","1","1","0"
"2016/10/06 12:55:13","0","0","0","1","1","1","1","0"
"2016/10/06 12:55:13","0","0","0","1","1","1","1","0"
"2016/10/06 12:55:14","0","0","0","1","1","1","1","0"
"2016/10/06 12:55:14","0","0","0","1","1","1","1","0"
"2016/10/06 12:55:14","0","0","0","1","1","1","1","0"
"2016/10/06 12:55:15","0","0","0","1","1","1","1","0"
"2016/10/06 12:55:15","0","0","0","1","1","1","1","0"
"2016/10/06 12:55:15","0","0","0","1","1","1","1","0"
"2016/10/06 12:55:16","0","0","0","1","1","1","1","0"
"2016/10/06 12:55:16","0","0","0","1","1","1","1","0"
"2016/10/06 12:55:16","0","0","0","1","1","1","1","0"
"2016/10/06 12:55:17","0","0","0","1","1","1","1","0"
"2016/10/06 12:55:17","0","0","0","1","1","1","1","0"
"2016/10/06 12:55:17","0","0","0","1","1","1","1","0"
"2016/10/06 12:55:18","0","0","0","1","1","1","1","0"
"2016/10/06 12:55:18","0","0","0","1","1","1","1","0"
"2016/10/06 12:55:18","0","0","0","1","1","1","1","0"
"2016/10/06 12:55:19","0","0","0","1","1","1","1","0"
